"","bamfile","mean_depth","proportion_of_reference_covered","pop"
"214","HAVS_05_2_EKDL210007863-1a-AK27187-AK31195_HLNT5DSX2_L2",1.29741626156993,0.623474550450328,"HAV"
"215","HAVS_05_a2_EKDL210007863-1a-AK19121-AK23778_HLNT5DSX2_L2",1.47914280096271,0.654651654025148,"HAV"
"216","HAVS_05_a_batch1_EKDL210004788-1a-AK11598-AK16273_HHJYYDSX2_L1",1.46785820075486,0.65231450143451,"HAV"
"217","HAVS_05_a_batch2_EKDL210004789-1a-AK11615-AK16297_HHJYYDSX2_L2",0.945562400673487,0.529514713347899,"HAV"
"218","HAVS_05_a_batch3_EKDL210004790-1a-AK7415-AK16289_HHJYYDSX2_L3",2.0510912822486,0.73140684702821,"HAV"
"219","HAVS_05_a_EKDL210005548-1a-AK11600-AK6934_HHJKNDSX2_L4",0.656810693606028,0.43140123760001,"HAV"
"220","HAVS_05_a_EKDL210007862-1a-AK19190-AK19685_HLNT5DSX2_L2",1.8519983503182,0.710214318207601,"HAV"
"221","HAVS_05_batch1_EKDL210004788-1a-AK12637-AK16268_HHJYYDSX2_L1",1.21038879458112,0.600764970402018,"HAV"
"222","HAVS_05_batch2_EKDL210004789-1a-AK11653-AK16291_HHJYYDSX2_L2",1.02888611487783,0.551625375960495,"HAV"
"223","HAVS_05_EKDL200012859-1a-AK11379-AK16266_HNLVYDSXY_L1",1.35000246057096,0.633339781073852,"HAV"
"224","HAVS_05_EKDL210004790-1a-AK11520-AK16285_HHJYYDSX2_L3",1.69286695434969,0.688674440232692,"HAV"
"225","HAVS_05_EKDL210005548-1a-AK11702-AK16286_HHJKNDSX2_L4",1.13124634253962,0.584242680676011,"HAV"
"226","HAVS_05_EKDL210007862-1a-AK19195-AK19693_HLNT5DSX2_L2",2.44832819909591,0.76375442184158,"HAV"
"227","HAVS_06_EKDL210004790-1a-AK7016-AK16255_HHJYYDSX2_L3",1.29637749820936,0.628011481570583,"HAV"
"228","HAVS_07_EKDL210004790-1a-AK11200-AK15590_HHJYYDSX2_L3",1.29957581742404,0.626313004096053,"HAV"
"229","HAVS_08_EKDL210004789-1a-AK11384-AK16224_HHJYYDSX2_L2",1.08241896971322,0.565101279896752,"HAV"
"230","HAVS_09_EKDL210005548-1a-AK11675-AK16223_HHJKNDSX2_L4",1.26499606940868,0.61856373980514,"HAV"
"231","HAVS_11_EKDL210004788-1a-AK11426-AK5939_HHJYYDSX2_L1",1.41031088071526,0.643118228891333,"HAV"
"232","HAVS_12_EKDL210004790-1a-AK11164-AK16239_HHJYYDSX2_L3",1.67960586775086,0.680284266750534,"HAV"
"233","HAVS_14_EKDL210004790-1a-AK11486-AK16237_HHJYYDSX2_L3",1.58467118724223,0.675898517371127,"HAV"
"234","HAVS_15_EKDL210004789-1a-AK11640-AK16265_HHJYYDSX2_L2",1.33214062079123,0.626866383458738,"HAV"
"235","HAVS_16_EKDL210004790-1a-AK11473-AK16281_HHJYYDSX2_L3",0.799289091885404,0.48712255957548,"HAV"
"236","HAVS_17_EKDL210005548-1a-AK11160-AK9453_HHJKNDSX2_L4",1.43853976262007,0.652866785319559,"HAV"
"237","HAVS_19_EKDL210004788-1a-AK11659-AK16242_HHJYYDSX2_L1",1.25470895170091,0.6071457022631,"HAV"
